"","name","link"
"576","Behavioral Health Consortium Resolution","http://custom.statenet.com/public/resources.cgi?id=ID:bill:DE2019000HJR6&ciq=ncsl&client_md=8dd72f97f7a590c05b394d3d325189d4&mode=current_text"
"577","Prescription Opioid Impact Fund","http://custom.statenet.com/public/resources.cgi?id=ID:bill:DE2019000S34&ciq=ncsl&client_md=1076533c3b79d443d266f19a779414ec&mode=current_text"
"578","Alcohol Dependency Coverage","http://custom.statenet.com/public/resources.cgi?id=ID:bill:DE2019000H220&ciq=ncsl&client_md=e0e32d9d910b2711ef22c0b292e11303&mode=current_text"
"579","Telemedicine Services","http://custom.statenet.com/public/resources.cgi?id=ID:bill:DE2019000H348&ciq=ncsl&client_md=ca07e67aea91be705af3b326a52ef956&mode=current_text"
"580","Behavioral Health Consortium Resolution","http://custom.statenet.com/public/resources.cgi?id=ID:bill:DE2019000HJR6&ciq=ncsl&client_md=8dd72f97f7a590c05b394d3d325189d4&mode=current_text"
"581","Prescription Opioid Impact Fund","http://custom.statenet.com/public/resources.cgi?id=ID:bill:DE2019000S34&ciq=ncsl&client_md=1076533c3b79d443d266f19a779414ec&mode=current_text"
"582","Alcohol Dependency Coverage","http://custom.statenet.com/public/resources.cgi?id=ID:bill:DE2019000H220&ciq=ncsl&client_md=e0e32d9d910b2711ef22c0b292e11303&mode=current_text"
"583","Opioid Crisis and Juvenile Crime Public Emergencies","http://custom.statenet.com/public/resources.cgi?id=ID:bill:DC2023000B733&ciq=ncsl&client_md=0740061096245d364a3dec794fb80e30&mode=current_text"
"584","Fiscal Year 2025 Budget Support Emergency Act of 2024","http://custom.statenet.com/public/resources.cgi?id=ID:bill:DC2023000B875&ciq=ncsl&client_md=abfd225f09d3e29677d904c39168f6a0&mode=current_text"
"585","Opioid Crisis and Juvenile Crime Public Emergencies","http://custom.statenet.com/public/resources.cgi?id=ID:bill:DC2023000B733&ciq=ncsl&client_md=0740061096245d364a3dec794fb80e30&mode=current_text"
"586","Fiscal Year 2023 Budget Support","http://custom.statenet.com/public/resources.cgi?id=ID:bill:DC2021000B845&ciq=ncsl&client_md=9c49cb09e0b8ee31a6ff4b410e607324&mode=current_text"
"587","Appropriations","http://custom.statenet.com/public/resources.cgi?id=ID:bill:FL2025000S2500&ciq=ncsl&client_md=397b7924495af0a1759fe3b421799ac2&mode=current_text"
"588","Substance Abuse Treatment","http://custom.statenet.com/public/resources.cgi?id=ID:bill:FL2024000H1065&ciq=ncsl&client_md=f15352a52edb64a16b919dbf23b5ae57&mode=current_text"
"589","General Appropriations Act","http://custom.statenet.com/public/resources.cgi?id=ID:bill:FL2024000H5001&ciq=ncsl&client_md=7d75c46a19cc36554ef6cbd01b26e561&mode=current_text"
"590","Mental Health and Substance Abuse","http://custom.statenet.com/public/resources.cgi?id=ID:bill:FL2024000H7021&ciq=ncsl&client_md=51af5e504d146c4be6930ee9fa1915a0&mode=current_text"
"591","Mental Health and Substance Use Disorders","http://custom.statenet.com/public/resources.cgi?id=ID:bill:FL2022000S282&ciq=ncsl&client_md=9ce29a26dc0431def7a65ce3b450f2c9&mode=current_text"
"592","Professional Counselors Licensure Compact","http://custom.statenet.com/public/resources.cgi?id=ID:bill:FL2022000H1521&ciq=ncsl&client_md=dafba7257d61e8a28ff14f4e4cfdfa93&mode=current_text"
"593","Statewide Medicaid Managed Care Program","http://custom.statenet.com/public/resources.cgi?id=ID:bill:FL2022000S1950&ciq=ncsl&client_md=028fe589acee2a8b206212824080a104&mode=current_text"
"594","General Appropriations Act","http://custom.statenet.com/public/resources.cgi?id=ID:bill:FL2022000H5001&ciq=ncsl&client_md=5682816c5f95d3ded42e27382d8519cd&mode=current_text"
"595","Trust Fund and Opioid Settlement","http://custom.statenet.com/public/resources.cgi?id=ID:bill:FL2022000H5013&ciq=ncsl&client_md=adb1fecc947e7eb5a3cd8790fc6ff48e&mode=current_text"
"596","Appropriations","http://custom.statenet.com/public/resources.cgi?id=ID:bill:FL2021000S2500&ciq=ncsl&client_md=8f68bd2f0ea3f8157422e7fc1e795dda&mode=current_text"
"597","General Appropriations Act","http://custom.statenet.com/public/resources.cgi?id=ID:bill:FL2020000H5001&ciq=ncsl&client_md=dfce18ccfc4b1d2dacb7b915e8c8eb3b&mode=current_text"
"598","Appropriations","http://custom.statenet.com/public/resources.cgi?id=ID:bill:FL2019000S2500&ciq=ncsl&client_md=e7141f6b98bef3b66a9e28f6f338612a&mode=current_text"
"599","General Appropriations","http://custom.statenet.com/public/resources.cgi?id=ID:bill:GA2023000H19&ciq=ncsl&client_md=5cf4251a135906adcbc16e727f063686&mode=current_text"
"600","General Appropriations","http://custom.statenet.com/public/resources.cgi?id=ID:bill:GA2023000H19&ciq=ncsl&client_md=5cf4251a135906adcbc16e727f063686&mode=current_text"
"601","Mental Health Parity Act","http://custom.statenet.com/public/resources.cgi?id=ID:bill:GA2021000H1013&ciq=ncsl&client_md=186ccc41ecd9b9c2c3fdf4c3f4daeafa&mode=current_text"
"602","Petitions for Assisted Community Treatment","http://custom.statenet.com/public/resources.cgi?id=ID:bill:HI2023000H2159&ciq=ncsl&client_md=7b86035ca45dce0e5b4695db6c926427&mode=current_text"
"603","Crisis Intervention and Diversion Services Program","http://custom.statenet.com/public/resources.cgi?id=ID:bill:HI2023000S3139&ciq=ncsl&client_md=bb386f4b707979a5bac3095b1d648595&mode=current_text"
"604","Community Based Recovery Centers","http://custom.statenet.com/public/resources.cgi?id=ID:bill:ID2025000S1215&ciq=ncsl&client_md=7edfc853f474933f91413e2045656654&mode=current_text"
"605","Millennium Income Fund","http://custom.statenet.com/public/resources.cgi?id=ID:bill:ID2024000H715&ciq=ncsl&client_md=bf2e054a04fcad3ea897d0958bb0dc49&mode=current_text"
"606","Appropriations to Health and Human Services","http://custom.statenet.com/public/resources.cgi?id=ID:bill:ID2024000S1268&ciq=ncsl&client_md=ffe0aafefe9c537dafc8b1f85013f282&mode=current_text"
"607","Department of Health and Welfare Appropriation","http://custom.statenet.com/public/resources.cgi?id=ID:bill:ID2024000S1437&ciq=ncsl&client_md=17ec28ead0afbabe2c38e2544ae2f65e&mode=current_text"
"608","State Insurance Code","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2025000H3019&ciq=ncsl&client_md=9b66f45fe5da3bcd63d1fa47fb79f062&mode=current_text"
"609","Substance Use Disorder Residential and Detox Rate","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2023000S1298&ciq=ncsl&client_md=b1320a3d7abb60250961bf1859318c50&mode=current_text"
"610","9-8-8 Suicide and Crisis Lifeline Workgroup Act","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2023000H1364&ciq=ncsl&client_md=007fbcde5aec463f42d7aa8438927f0c&mode=current_text"
"611","Cultural Empowerment Program","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2023000H3698&ciq=ncsl&client_md=01ccd12ae55a6b66e9caeaa2c9daf409&mode=current_text"
"612","Insurance Code","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2023000S3741&ciq=ncsl&client_md=2a7a40ba8b3d534ac82030452b7a1d7a&mode=current_text"
"613","Insurance Code Substance Use Treatment","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2021000H33&ciq=ncsl&client_md=448a60ef362d052f1f652471cdad170a&mode=current_text"
"614","Local Land Use","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2021000S84&ciq=ncsl&client_md=3a5f7b05ce1091bd78d40890fce29b23&mode=current_text"
"615","Community Health Worker Certification and Reimbursement","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2021000H158&ciq=ncsl&client_md=b602b3f0361da4f320232a47573b54c9&mode=current_text"
"616","Prior Authorization Reform Act","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2021000H711&ciq=ncsl&client_md=84f3441ca9eb4a5e82b7a5d4ad1e67c1&mode=current_text"
"617","Health Care for Pregnant and Postpartum Individuals","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2021000S967&ciq=ncsl&client_md=7e7154f92d13313e81dc1bdd4268ca7d&mode=current_text"
"618","Budget Implementation Act","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2021000S2017&ciq=ncsl&client_md=8c3106b000937bab304f412c256f5f87&mode=current_text"
"619","Inpatient Hospitalization for Opioid-Related Overdose","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2021000S2294&ciq=ncsl&client_md=9d0f4452bb9d633c67a188e0f93bdb03&mode=current_text"
"620","Drug Court Treatment Act","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2021000S2565&ciq=ncsl&client_md=f38c60cb0b34fc3b7bd88f015803701b&mode=current_text"
"621","Substance Use Disorder Act","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2021000H2589&ciq=ncsl&client_md=0c5ce8935816cd5dbf95c23c391e3c0c&mode=current_text"
"622","Generally Accepted Standards of Behavioral Health Care","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2021000H2595&ciq=ncsl&client_md=e3196762d407469b782bcbe2b88e9695&mode=current_text"
"623","Medical Assistance","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2021000H4343&ciq=ncsl&client_md=16e64dfd3c680135d83e3ce2ebab66f9&mode=current_text"
"624","Insurance Code","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2021000H4408&ciq=ncsl&client_md=b0125f18b82f2607c4937d949477527c&mode=current_text"
"625","Insurance Code Substance Use Treatment","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2021000H33&ciq=ncsl&client_md=448a60ef362d052f1f652471cdad170a&mode=current_text"
"626","Community Health Worker Certification and Reimbursement","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2021000H158&ciq=ncsl&client_md=b602b3f0361da4f320232a47573b54c9&mode=current_text"
"627","Prior Authorization Reform Act","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2021000H711&ciq=ncsl&client_md=84f3441ca9eb4a5e82b7a5d4ad1e67c1&mode=current_text"
"628","Health Care for Pregnant and Postpartum Individuals","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2021000S967&ciq=ncsl&client_md=7e7154f92d13313e81dc1bdd4268ca7d&mode=current_text"
"629","Inpatient Hospitalization for Opioid-Related Overdose","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2021000S2294&ciq=ncsl&client_md=9d0f4452bb9d633c67a188e0f93bdb03&mode=current_text"
"630","Substance Use Disorder Act","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2021000H2589&ciq=ncsl&client_md=0c5ce8935816cd5dbf95c23c391e3c0c&mode=current_text"
"631","Generally Accepted Standards of Behavioral Health Care","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2021000H2595&ciq=ncsl&client_md=e3196762d407469b782bcbe2b88e9695&mode=current_text"
"632","Pharmacy Practice Act","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2019000S1715&ciq=ncsl&client_md=8c1d2cbad023ad46655d4a903d28cb1f&mode=current_text"
"633","Insurance Code","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2019000H2438&ciq=ncsl&client_md=5da6511171ddf83061a00b60cc19f143&mode=current_text"
"634","Pharmacy Practice Act","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2019000S1715&ciq=ncsl&client_md=8c1d2cbad023ad46655d4a903d28cb1f&mode=current_text"
"635","Insurance Code","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2019000H2438&ciq=ncsl&client_md=5da6511171ddf83061a00b60cc19f143&mode=current_text"
"636","State Budget Allocation and Funding","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IN2025000H1001&ciq=ncsl&client_md=4c34127fa832d14e054945aec64b7b0f&mode=current_text"
"637","Mental Health Standards and Reporting","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IN2024000H1205&ciq=ncsl&client_md=18c7f8a8f304cb9d9b1e9b1c076d71a6&mode=current_text"
"638","Behavioral Health Matters","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IN2023000S1&ciq=ncsl&client_md=a22b00051c3106901ab6aafc573787e0&mode=current_text"
"639","Core Public Health Services","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IN2023000S4&ciq=ncsl&client_md=e8248827b377084adc57b2ce3e000312&mode=current_text"
"640","Mental Health Programs","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IN2023000H1006&ciq=ncsl&client_md=a13fca4378fa15c99bd767c35f33f414&mode=current_text"
"641","Telehealth Matters","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IN2022000S284&ciq=ncsl&client_md=e3f91c67f39027a06345229dfceecf78&mode=current_text"
"642","Committee Organization","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IN2022000H1075&ciq=ncsl&client_md=b52f0b97b414fd5f9806ddcce1cd4676&mode=current_text"
"643","Mental Health and Addiction Forensic Treatments","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IN2021000H1127&ciq=ncsl&client_md=29f93d34fcd00b249fc269f3e413cf43&mode=current_text"
"644","Comprehensive Addiction Recovery Centers","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IN2019000S33&ciq=ncsl&client_md=0c5f945b7bb0d1ec77e13cd8ef41e153&mode=current_text"
"645","Opioid Treatment Pilot Program","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IN2019000S276&ciq=ncsl&client_md=38e94052316cb76a6afe1fe554e9379c&mode=current_text"
"646","Allen County Substance Abuse Pilot Program","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IN2019000S293&ciq=ncsl&client_md=74fff163d651bc1bbc8d87ae97e70518&mode=current_text"
"647","Inpatient Addiction Treatment","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IN2019000H1543&ciq=ncsl&client_md=bc46b8f8cd13d79c6e13f87559ccd47b&mode=current_text"
"648","Opioid Settlement Fund","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IA2025000H1038&ciq=ncsl&client_md=0697603fb8724ad6f16b275a2dd03280&mode=current_text"
"649","Federal Moneys Made Available From Federal Block Grants","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IA2023000H709&ciq=ncsl&client_md=3de0c4acb35dc1ee4b845e261c50d70d&mode=current_text"
"650","Abatement of and Response to Opioid Use","http://custom.statenet.com/public/resources.cgi?id=ID:bill:IA2021000H2573&ciq=ncsl&client_md=e3e7ae23cfece3886e0136421fa27a2f&mode=current_text"
"651","Risk and Needs Assessment for Children in Need of Care","http://custom.statenet.com/public/resources.cgi?id=ID:bill:KS2023000H2021&ciq=ncsl&client_md=e5fd60b6cc31d7acb5618ce8512b5bc2&mode=current_text"
"652","Various State Agency Appropriations","http://custom.statenet.com/public/resources.cgi?id=ID:bill:KS2021000S267&ciq=ncsl&client_md=7bc501b7630fe49920044c2e6340d061&mode=current_text"
"653","Chemical Dependency Treatment Transportation Services","http://custom.statenet.com/public/resources.cgi?id=ID:bill:KY2024000S71&ciq=ncsl&client_md=f04e62c0552602606eb9a0e7d18601d8&mode=current_text"
"654","Recovery Residences","http://custom.statenet.com/public/resources.cgi?id=ID:bill:KY2024000H462&ciq=ncsl&client_md=ffe04527e3e5ceef56cfb777f5a2368c&mode=current_text"
"655","Addiction Treatment","http://custom.statenet.com/public/resources.cgi?id=ID:bill:KY2024000H534&ciq=ncsl&client_md=d2fa0e0b96f95eea3530f7399fec250c&mode=current_text"
"656","Report to the Court of Truancy Cases","http://custom.statenet.com/public/resources.cgi?id=ID:bill:KY2023000H3&ciq=ncsl&client_md=5ef2334100f8fb19451ba309db313921&mode=current_text"
"657","Recovery Housing","http://custom.statenet.com/public/resources.cgi?id=ID:bill:KY2023000H248&ciq=ncsl&client_md=90661755caf918f5769d3521f53023ce&mode=current_text"
"658","Legal Proceedings","http://custom.statenet.com/public/resources.cgi?id=ID:bill:KY2022000S90&ciq=ncsl&client_md=cb258bbafeaa781c1ba662d91623cce1&mode=current_text"
"659","Board of Alcohol and Drug Counselors","http://custom.statenet.com/public/resources.cgi?id=ID:bill:KY2022000S178&ciq=ncsl&client_md=be3f98ff4e762ee3292502a0c3ae7ca0&mode=current_text"
"660","Opioid Abatement Advisory Commission","http://custom.statenet.com/public/resources.cgi?id=ID:bill:KY2021000H427&ciq=ncsl&client_md=965d6307e154ba8cd49c9a95fc061bdc&mode=current_text"
"661","Facility Need Review","http://custom.statenet.com/public/resources.cgi?id=ID:bill:LA2024000H374&ciq=ncsl&client_md=ff7da96f9772449b9256275a667159b1&mode=current_text"
"662","Vehicular Negligent Inuring","http://custom.statenet.com/public/resources.cgi?id=ID:bill:LA2024000S401&ciq=ncsl&client_md=53e935e8e471bb450615889076093fc3&mode=current_text"
"663","Health Care","http://custom.statenet.com/public/resources.cgi?id=ID:bill:LA2022000S268&ciq=ncsl&client_md=3221800bb143e676242d0ea4145a2993&mode=current_text"
"664","Healthcare Services Delivered Through Telehealth","http://custom.statenet.com/public/resources.cgi?id=ID:bill:LA2022000H826&ciq=ncsl&client_md=0390f4121899eed712ec601aca88d742&mode=current_text"
"665","Health and Behavioral","http://custom.statenet.com/public/resources.cgi?id=ID:bill:LA2019000H250&ciq=ncsl&client_md=f0ccd515100aa1b9e54e274c16d9072b&mode=current_text"
"666","Sustainable Funding Source","http://custom.statenet.com/public/resources.cgi?id=ID:bill:ME2023010H1103&ciq=ncsl&client_md=a1ec1dde753efe7b206d24bdd6b0712c&mode=current_text"
"667","Substance Use Pilot Program for Incarcerated Population","http://custom.statenet.com/public/resources.cgi?id=ID:bill:ME2021000H490&ciq=ncsl&client_md=980a5a652f9e1fe309f981ec0ea31202&mode=current_text"
"668","State Funding for County Corrections","http://custom.statenet.com/public/resources.cgi?id=ID:bill:ME2021010H1225&ciq=ncsl&client_md=eeb078f3acd932d9393a77e0cd6f14a5&mode=current_text"
"669","All Paths To Recovery for Persons Affected By Opioids","http://custom.statenet.com/public/resources.cgi?id=ID:bill:ME2021010H1277&ciq=ncsl&client_md=ed334b7cee9479eddd3759593bec0416&mode=current_text"
"670","Telehealth Behavioral Health Services","http://custom.statenet.com/public/resources.cgi?id=ID:bill:ME2021000H1309&ciq=ncsl&client_md=e3249f50b95333e96708287163463193&mode=current_text"
"671","Supplemental Appropriations","http://custom.statenet.com/public/resources.cgi?id=ID:bill:ME2021000H1482&ciq=ncsl&client_md=36fe56de1c12467756d1a7ba4e588782&mode=current_text"
"672","Comprehensive Substance Use Disorder","http://custom.statenet.com/public/resources.cgi?id=ID:bill:ME2021000H1532&ciq=ncsl&client_md=c9c92c36301a0aeed753f3448fceffd2&mode=current_text"
"673","Health Care Coverage","http://custom.statenet.com/public/resources.cgi?id=ID:bill:ME2019000S10&ciq=ncsl&client_md=20ed41255f3ba1e849a64460f41910fd&mode=current_text"
"674","Prior Authorizations","http://custom.statenet.com/public/resources.cgi?id=ID:bill:ME2019000S218&ciq=ncsl&client_md=e6044ab2ac09fe49724c4c72d10cb52f&mode=current_text"
"675","Accountability of Opioid Manufacturers","http://custom.statenet.com/public/resources.cgi?id=ID:bill:ME2019000S237&ciq=ncsl&client_md=550cd596877c4af30d3d376ebb2d6f08&mode=current_text"
"676","Homeless Opioid Users Service","http://custom.statenet.com/public/resources.cgi?id=ID:bill:ME2019000H965&ciq=ncsl&client_md=800ee92a13e39a4e7b8cec309aa48399&mode=current_text"
"677","Health Care Coverage","http://custom.statenet.com/public/resources.cgi?id=ID:bill:ME2019000S10&ciq=ncsl&client_md=20ed41255f3ba1e849a64460f41910fd&mode=current_text"
"678","Prior Authorizations","http://custom.statenet.com/public/resources.cgi?id=ID:bill:ME2019000S218&ciq=ncsl&client_md=e6044ab2ac09fe49724c4c72d10cb52f&mode=current_text"
"679","Homeless Opioid Users Service","http://custom.statenet.com/public/resources.cgi?id=ID:bill:ME2019000H965&ciq=ncsl&client_md=800ee92a13e39a4e7b8cec309aa48399&mode=current_text"
"680","Opioid Restitution Fund Advisory Council","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2024000S751&ciq=ncsl&client_md=2763a8e0cb8b3afc5dc8af2e18b2cff1&mode=current_text"
"681","Opioid Overdose Medication Assisted Treatment","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2024000S1071&ciq=ncsl&client_md=e44a1d98c23815ed3781c52e375a304b&mode=current_text"
"682","Opioid Overdose and Opioid-Related Emergency","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2024000H1155&ciq=ncsl&client_md=2d467af56f5b1651d7b822f82c4aa595&mode=current_text"
"683","Fiscal Year Budget Bill","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2023000H200&ciq=ncsl&client_md=b7c6920e96864694448d1e9f32177daf&mode=current_text"
"684","Recovery Residence Grant Program","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2023000S558&ciq=ncsl&client_md=3220ea6a4532597efd23e0e1705a3f0d&mode=current_text"
"685","Accessible Comprehensive Behavioral Health Services","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2023000H1148&ciq=ncsl&client_md=801cc635dccea6f113944d1d033bd7d9&mode=current_text"
"686","Department of Health Overdose Report","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2022000S196&ciq=ncsl&client_md=8cf702e9932762365ea52c960ea8fc5b&mode=current_text"
"687","Budget Bill Fiscal Year 2023","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2022000S290&ciq=ncsl&client_md=16db89b82b219e347c68585305506328&mode=current_text"
"688","Public Health Medications to Treat Opioid Use Disorder","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2022000S323&ciq=ncsl&client_md=6ec80493037ec1128ebf3b817de3c535&mode=current_text"
"689","Public Health Medications to Treat an Opioid Use","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2022000H578&ciq=ncsl&client_md=6b7444f44785553ec14c3b1e00b4b2db&mode=current_text"
"690","Opioid Restitution Fund Advisory Council","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2022000H794&ciq=ncsl&client_md=a0cd99bee4f6ed4ad343ae37a8798504&mode=current_text"
"691","Required Performance Data and Scorecard","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2022000H1018&ciq=ncsl&client_md=014993f84ed2b267c8373809e465b932&mode=current_text"
"692","Opioid Restitution Fund","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2022000H1086&ciq=ncsl&client_md=7b4bb745885636285f6ad07ac8d0e349&mode=current_text"
"693","Mental Health Emergency Facilities","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2020000H332&ciq=ncsl&client_md=42318c83d7e496db4080adc1c5725cda&mode=current_text"
"694","Emergency Facilities List","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2020000S441&ciq=ncsl&client_md=af76f75ba2eb4ee64ff0983ef5f506e3&mode=current_text"
"695","Permanent Improvements","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2021000H5050&ciq=ncsl&client_md=855c103e7a375816ad73fd4d92f92694&mode=current_text"
"696","Family Treatment Court","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MI2023000H4522&ciq=ncsl&client_md=b8fc74864ae89e6b685810e9b28764d1&mode=current_text"
"697","General Government Budget","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MI2021000S82&ciq=ncsl&client_md=dba5899990f41e57db748225485bbfad&mode=current_text"
"698","Opioid Advisory Commission","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MI2021000S994&ciq=ncsl&client_md=dea8eca63a15e732e40edbe20323dbb6&mode=current_text"
"699","General Government Appropriations","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MI2021000H5783&ciq=ncsl&client_md=38c52e9de1fba7db59d594d6ab2e30ae&mode=current_text"
"700","Human Services Budget","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MI2019000S139&ciq=ncsl&client_md=20394308542c23c4eb1b6a580200a287&mode=current_text"
"701","Corrections Budget","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MI2019000H4231&ciq=ncsl&client_md=5ada1625a54c0bba981ef51cd435c994&mode=current_text"
"702","Human Services Budget","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MI2019000S139&ciq=ncsl&client_md=20394308542c23c4eb1b6a580200a287&mode=current_text"
"703","Corrections Budget","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MI2019000H4231&ciq=ncsl&client_md=5ada1625a54c0bba981ef51cd435c994&mode=current_text"
"704","Human Services","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MN2025010H3&ciq=ncsl&client_md=cf2b56adf2c8dc710c3f5db343595b34&mode=current_text"
"705","Human Services","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MN2025000H2115&ciq=ncsl&client_md=113aec8991684ac2f3ebaf61e2fb5ccb&mode=current_text"
"706","Capital Investment","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MN2023000H670&ciq=ncsl&client_md=14898bad0d93364c0c013492ddaa8a7e&mode=current_text"
"707","Human Services","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MN2023000H1403&ciq=ncsl&client_md=fb51c8079c6299ec4f853c085d7704a9&mode=current_text"
"708","Human Services","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MN2023000H1486&ciq=ncsl&client_md=12f23d6e36bb4ef6050500772c130aad&mode=current_text"
"709","Human Services","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MN2023000S2934&ciq=ncsl&client_md=22e08dbbcfbcef2242bcc202c2196055&mode=current_text"
"710","Health Care","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MN2023000S2995&ciq=ncsl&client_md=e1c5a01cbd30aba86e101be44ac7b912&mode=current_text"
"711","Capital Investment","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MN2023000H670&ciq=ncsl&client_md=14898bad0d93364c0c013492ddaa8a7e&mode=current_text"
"712","Human Services","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MN2023000H1403&ciq=ncsl&client_md=fb51c8079c6299ec4f853c085d7704a9&mode=current_text"
"713","Human Services","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MN2023000H1486&ciq=ncsl&client_md=12f23d6e36bb4ef6050500772c130aad&mode=current_text"
"714","Human Services","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MN2023000S2934&ciq=ncsl&client_md=22e08dbbcfbcef2242bcc202c2196055&mode=current_text"
"715","Health Care","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MN2023000S2995&ciq=ncsl&client_md=e1c5a01cbd30aba86e101be44ac7b912&mode=current_text"
"716","Public Health Infrastructure Funding","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MN2021010H33&ciq=ncsl&client_md=33fcfe78d01d3da75a5b964c4bff9295&mode=current_text"
"717","Health Care, Human Services, and Licensing","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MN2021000H2128&ciq=ncsl&client_md=ff036f2b902dc61034b50edc3809cdde&mode=current_text"
"718","Long Term Care Consultation Services","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MN2021000H4065&ciq=ncsl&client_md=e25817372a4b3d1fed5687ec872e7fb3&mode=current_text"
"719","Public Health Infrastructure Funding","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MN2021010H33&ciq=ncsl&client_md=33fcfe78d01d3da75a5b964c4bff9295&mode=current_text"
"720","Health Care, Human Services, and Licensing","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MN2021000H2128&ciq=ncsl&client_md=ff036f2b902dc61034b50edc3809cdde&mode=current_text"
"721","Health and Human Services","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MN2019010S12&ciq=ncsl&client_md=bc5726ba7b7fb085c6702547e237de0d&mode=current_text"
